date,home,away,home_goals,away_goals,competition,is_neutral,city,venue_country,source
2024-10-15,Jordan,Oman,4,0,FIFA World Cup qualification,False,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-10-15,Kyrgyzstan,North Korea,1,0,FIFA World Cup qualification,False,Bishkek,Kyrgyzstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-10-15,Palestine,Kuwait,2,2,FIFA World Cup qualification,True,Al Rayyan,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-10-15,Paraguay,Venezuela,2,1,FIFA World Cup qualification,False,Asunción,Paraguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-10-15,Saudi Arabia,Bahrain,0,0,FIFA World Cup qualification,False,Jeddah,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-10-15,South Korea,Iraq,3,2,FIFA World Cup qualification,False,Yongin,South Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-10-15,Uruguay,Ecuador,0,0,FIFA World Cup qualification,False,Montevideo,Uruguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-10-15,Uzbekistan,United Arab Emirates,1,0,FIFA World Cup qualification,False,Tashkent,Uzbekistan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Australia,Saudi Arabia,0,0,FIFA World Cup qualification,False,Melbourne,Australia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Bahrain,China,0,1,FIFA World Cup qualification,False,Riffa,Bahrain,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Ecuador,Bolivia,4,0,FIFA World Cup qualification,False,Guayaquil,Ecuador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Iraq,Jordan,0,0,FIFA World Cup qualification,False,Basra,Iraq,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Kuwait,South Korea,1,3,FIFA World Cup qualification,False,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,North Korea,Iran,2,3,FIFA World Cup qualification,True,Vientiane,Laos,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Oman,Palestine,1,0,FIFA World Cup qualification,False,Muscat,Oman,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Papua New Guinea,Fiji,3,3,FIFA World Cup qualification,False,Port Moresby,Papua New Guinea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Paraguay,Argentina,2,1,FIFA World Cup qualification,False,Asunción,Paraguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Qatar,Uzbekistan,3,2,FIFA World Cup qualification,False,Al Rayyan,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Solomon Islands,New Caledonia,2,3,FIFA World Cup qualification,True,Port Moresby,Papua New Guinea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,United Arab Emirates,Kyrgyzstan,3,0,FIFA World Cup qualification,False,Abu Dhabi,United Arab Emirates,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-14,Venezuela,Brazil,1,1,FIFA World Cup qualification,False,Maturín,Venezuela,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-15,Indonesia,Japan,0,4,FIFA World Cup qualification,False,Jakarta,Indonesia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-15,New Zealand,Vanuatu,8,1,FIFA World Cup qualification,False,Hamilton,New Zealand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-15,Peru,Chile,0,0,FIFA World Cup qualification,False,Lima,Peru,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-15,Samoa,Tahiti,0,3,FIFA World Cup qualification,True,Hamilton,New Zealand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-15,Uruguay,Colombia,3,2,FIFA World Cup qualification,False,Montevideo,Uruguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-17,Fiji,New Caledonia,1,1,FIFA World Cup qualification,True,Port Moresby,Papua New Guinea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-17,Papua New Guinea,Solomon Islands,1,2,FIFA World Cup qualification,False,Port Moresby,Papua New Guinea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-18,New Zealand,Samoa,8,0,FIFA World Cup qualification,False,Auckland,New Zealand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-18,Tahiti,Vanuatu,2,0,FIFA World Cup qualification,True,Auckland,New Zealand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Argentina,Peru,1,0,FIFA World Cup qualification,False,Buenos Aires,Argentina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Bahrain,Australia,2,2,FIFA World Cup qualification,False,Riffa,Bahrain,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Bolivia,Paraguay,2,2,FIFA World Cup qualification,False,El Alto,Bolivia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Brazil,Uruguay,1,1,FIFA World Cup qualification,False,Salvador,Brazil,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Chile,Venezuela,4,2,FIFA World Cup qualification,False,Santiago,Chile,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,China,Japan,1,3,FIFA World Cup qualification,False,Xiamen,China,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Colombia,Ecuador,0,1,FIFA World Cup qualification,False,Barranquilla,Colombia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Indonesia,Saudi Arabia,2,0,FIFA World Cup qualification,False,Jakarta,Indonesia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Kuwait,Jordan,1,1,FIFA World Cup qualification,False,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Kyrgyzstan,Iran,2,3,FIFA World Cup qualification,False,Bishkek,Kyrgyzstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,True,Vientiane,Laos,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Oman,Iraq,0,1,FIFA World Cup qualification,False,Muscat,Oman,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,Palestine,South Korea,1,1,FIFA World Cup qualification,True,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2024-11-19,United Arab Emirates,Qatar,5,0,FIFA World Cup qualification,False,Abu Dhabi,United Arab Emirates,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-19,Central African Republic,Madagascar,1,4,FIFA World Cup qualification,True,Casablanca,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-19,Eswatini,Cameroon,0,0,FIFA World Cup qualification,True,Mbombela,South Africa,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-19,Liberia,Tunisia,0,1,FIFA World Cup qualification,False,Monrovia,Liberia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Australia,Indonesia,5,1,FIFA World Cup qualification,False,Sydney,Australia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Brazil,Colombia,2,1,FIFA World Cup qualification,False,Brasília,Brazil,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Cape Verde,Mauritius,1,0,FIFA World Cup qualification,False,Praia,Cape Verde,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Comoros,Mali,0,3,FIFA World Cup qualification,True,Berkane,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Gabon,Seychelles,3,0,FIFA World Cup qualification,False,Franceville,Gabon,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Gambia,Kenya,3,3,FIFA World Cup qualification,True,Ebimpé,Ivory Coast,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Iran,United Arab Emirates,2,0,FIFA World Cup qualification,False,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Iraq,Kuwait,2,2,FIFA World Cup qualification,False,Basra,Iraq,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Japan,Bahrain,2,0,FIFA World Cup qualification,False,Saitama,Japan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Jordan,Palestine,3,1,FIFA World Cup qualification,False,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Libya,Angola,1,1,FIFA World Cup qualification,False,Benghazi,Libya,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Malawi,Namibia,0,1,FIFA World Cup qualification,False,Lilongwe,Malawi,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Mozambique,Uganda,3,1,FIFA World Cup qualification,True,Cairo,Egypt,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Paraguay,Chile,1,0,FIFA World Cup qualification,False,Asunción,Paraguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Peru,Bolivia,3,1,FIFA World Cup qualification,False,Lima,Peru,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Qatar,North Korea,5,1,FIFA World Cup qualification,False,Al Rayyan,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Saudi Arabia,China,1,0,FIFA World Cup qualification,False,Riyadh,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Sierra Leone,Guinea-Bissau,3,1,FIFA World Cup qualification,True,Monrovia,Liberia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,South Korea,Oman,1,1,FIFA World Cup qualification,False,Goyang,South Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Uzbekistan,Kyrgyzstan,1,0,FIFA World Cup qualification,False,Tashkent,Uzbekistan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-20,Zimbabwe,Benin,2,2,FIFA World Cup qualification,True,Durban,South Africa,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Andorra,Latvia,0,1,FIFA World Cup qualification,False,Andorra la Vella,Andorra,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Botswana,Algeria,1,3,FIFA World Cup qualification,False,Francistown,Botswana,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Burkina Faso,Djibouti,4,1,FIFA World Cup qualification,True,El Jadida,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Burundi,Ivory Coast,0,1,FIFA World Cup qualification,True,Meknes,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Cyprus,San Marino,2,0,FIFA World Cup qualification,False,Larnaca,Cyprus,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,DR Congo,South Sudan,1,0,FIFA World Cup qualification,False,Kinshasa,DR Congo,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Ecuador,Venezuela,2,1,FIFA World Cup qualification,False,Quito,Ecuador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,England,Albania,2,0,FIFA World Cup qualification,False,London,England,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Equatorial Guinea,São Tomé and Príncipe,2,0,FIFA World Cup qualification,False,Malabo,Equatorial Guinea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Ethiopia,Egypt,0,2,FIFA World Cup qualification,True,Casablanca,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Ghana,Chad,5,0,FIFA World Cup qualification,False,Accra,Ghana,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Guinea,Somalia,0,0,FIFA World Cup qualification,True,Ebimpé,Ivory Coast,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Malta,Finland,0,1,FIFA World Cup qualification,False,Ta' Qali,Malta,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Morocco,Niger,2,1,FIFA World Cup qualification,False,Oujda,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,New Caledonia,Tahiti,3,0,FIFA World Cup qualification,True,Wellington,New Zealand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,New Zealand,Fiji,7,0,FIFA World Cup qualification,False,Wellington,New Zealand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Poland,Lithuania,1,0,FIFA World Cup qualification,False,Warsaw,Poland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Romania,Bosnia and Herzegovina,0,1,FIFA World Cup qualification,False,Bucharest,Romania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Rwanda,Nigeria,0,2,FIFA World Cup qualification,False,Kigali,Rwanda,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,South Africa,Lesotho,0,3,FIFA World Cup qualification,False,Polokwane,South Africa,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-21,Uruguay,Argentina,0,1,FIFA World Cup qualification,False,Montevideo,Uruguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Czech Republic,Faroe Islands,2,1,FIFA World Cup qualification,False,Hradec Králové,Czech Republic,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Israel,Estonia,2,1,FIFA World Cup qualification,True,Debrecen,Hungary,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Liechtenstein,North Macedonia,0,3,FIFA World Cup qualification,False,Vaduz,Liechtenstein,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Moldova,Norway,0,5,FIFA World Cup qualification,False,Chișinău,Moldova,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Montenegro,Gibraltar,3,1,FIFA World Cup qualification,False,Nikšić,Montenegro,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Sudan,Senegal,0,0,FIFA World Cup qualification,True,Benghazi,Libya,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Togo,Mauritania,2,2,FIFA World Cup qualification,False,Lomé,Togo,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-22,Wales,Kazakhstan,3,1,FIFA World Cup qualification,False,Cardiff,Wales,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-23,Eswatini,Mauritius,3,3,FIFA World Cup qualification,True,Mbombela,South Africa,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-23,Kenya,Gabon,1,2,FIFA World Cup qualification,False,Nairobi,Kenya,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Albania,Andorra,3,0,FIFA World Cup qualification,False,Tirana,Albania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Bosnia and Herzegovina,Cyprus,2,1,FIFA World Cup qualification,False,Zenica,Bosnia and Herzegovina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Central African Republic,Mali,0,0,FIFA World Cup qualification,True,Casablanca,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,England,Latvia,3,0,FIFA World Cup qualification,False,London,England,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Ethiopia,Djibouti,6,1,FIFA World Cup qualification,True,El Jadida,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Guinea-Bissau,Burkina Faso,1,2,FIFA World Cup qualification,False,Bissau,Guinea-Bissau,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Ivory Coast,Gambia,1,0,FIFA World Cup qualification,False,Abidjan,Ivory Coast,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Liberia,São Tomé and Príncipe,2,1,FIFA World Cup qualification,False,Monrovia,Liberia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Lithuania,Finland,2,2,FIFA World Cup qualification,False,Kaunas,Lithuania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Madagascar,Ghana,0,3,FIFA World Cup qualification,True,Al Hoceima,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Namibia,Equatorial Guinea,1,1,FIFA World Cup qualification,True,Johannesburg,South Africa,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,New Zealand,New Caledonia,3,0,FIFA World Cup qualification,False,Auckland,New Zealand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Poland,Malta,2,0,FIFA World Cup qualification,False,Warsaw,Poland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,San Marino,Romania,1,5,FIFA World Cup qualification,False,Serravalle,San Marino,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-24,Tunisia,Malawi,2,0,FIFA World Cup qualification,False,Radès,Tunisia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Algeria,Mozambique,5,1,FIFA World Cup qualification,False,Tizi Ouzou,Algeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Angola,Cape Verde,1,2,FIFA World Cup qualification,False,Luanda,Angola,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Argentina,Brazil,4,1,FIFA World Cup qualification,False,Buenos Aires,Argentina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Benin,South Africa,0,2,FIFA World Cup qualification,True,Abidjan,Ivory Coast,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Bolivia,Uruguay,0,0,FIFA World Cup qualification,False,El Alto,Bolivia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Botswana,Somalia,2,0,FIFA World Cup qualification,False,Francistown,Botswana,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Burundi,Seychelles,5,0,FIFA World Cup qualification,True,Meknes,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Cameroon,Libya,3,1,FIFA World Cup qualification,False,Yaoundé,Cameroon,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Chile,Ecuador,0,0,FIFA World Cup qualification,False,Santiago,Chile,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,China,Australia,0,2,FIFA World Cup qualification,False,Hangzhou,China,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Colombia,Paraguay,2,2,FIFA World Cup qualification,False,Barranquilla,Colombia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Comoros,Chad,1,0,FIFA World Cup qualification,True,Berkane,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Egypt,Sierra Leone,1,0,FIFA World Cup qualification,False,Cairo,Egypt,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Gibraltar,Czech Republic,0,4,FIFA World Cup qualification,True,Faro-Loulé,Portugal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Indonesia,Bahrain,1,0,FIFA World Cup qualification,False,Jakarta,Indonesia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Iran,Uzbekistan,2,2,FIFA World Cup qualification,False,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Israel,Norway,2,4,FIFA World Cup qualification,True,Debrecen,Hungary,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Japan,Saudi Arabia,0,0,FIFA World Cup qualification,False,Saitama,Japan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Kuwait,Oman,0,1,FIFA World Cup qualification,False,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Kyrgyzstan,Qatar,3,1,FIFA World Cup qualification,False,Bishkek,Kyrgyzstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Liechtenstein,Kazakhstan,0,2,FIFA World Cup qualification,False,Vaduz,Liechtenstein,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Mauritania,DR Congo,0,2,FIFA World Cup qualification,False,Nouadhibou,Mauritania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Moldova,Estonia,2,3,FIFA World Cup qualification,False,Chișinău,Moldova,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Montenegro,Faroe Islands,1,0,FIFA World Cup qualification,False,Nikšić,Montenegro,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Morocco,Tanzania,2,0,FIFA World Cup qualification,False,Oujda,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Nigeria,Zimbabwe,1,1,FIFA World Cup qualification,False,Uyo,Nigeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,North Korea,United Arab Emirates,1,2,FIFA World Cup qualification,True,Riyadh,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,North Macedonia,Wales,1,1,FIFA World Cup qualification,False,Skopje,North Macedonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Palestine,Iraq,2,1,FIFA World Cup qualification,True,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Rwanda,Lesotho,1,1,FIFA World Cup qualification,False,Kigali,Rwanda,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Senegal,Togo,2,0,FIFA World Cup qualification,False,Diamniadio,Senegal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,South Korea,Jordan,1,1,FIFA World Cup qualification,False,Suwon,South Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Sudan,South Sudan,1,1,FIFA World Cup qualification,True,Benghazi,Libya,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Uganda,Guinea,1,0,FIFA World Cup qualification,False,Kira,Uganda,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-03-25,Venezuela,Peru,1,0,FIFA World Cup qualification,False,Maturín,Venezuela,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-04,Barbados,Aruba,1,1,FIFA World Cup qualification,False,Wildey,Barbados,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-04,Bermuda,Cayman Islands,5,0,FIFA World Cup qualification,False,Devonshire Parish,Bermuda,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-04,Dominica,British Virgin Islands,3,0,FIFA World Cup qualification,False,Roseau,Dominica,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-04,Grenada,Bahamas,6,0,FIFA World Cup qualification,False,St. George's,Grenada,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-04,Montserrat,Belize,1,0,FIFA World Cup qualification,True,Couva,Trinidad and Tobago,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-04,Saint Vincent and the Grenadines,Anguilla,6,0,FIFA World Cup qualification,False,Kingstown,Saint Vincent and the Grenadines,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Australia,Japan,1,0,FIFA World Cup qualification,False,Perth,Australia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Bahrain,Saudi Arabia,0,2,FIFA World Cup qualification,False,Riffa,Bahrain,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Chile,Argentina,0,1,FIFA World Cup qualification,False,Santiago,Chile,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Ecuador,Brazil,0,0,FIFA World Cup qualification,False,Guayaquil,Ecuador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Indonesia,China,1,0,FIFA World Cup qualification,False,Jakarta,Indonesia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Iraq,South Korea,0,2,FIFA World Cup qualification,False,Basra,Iraq,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Kuwait,Palestine,0,2,FIFA World Cup qualification,False,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,North Korea,Kyrgyzstan,2,2,FIFA World Cup qualification,True,Riyadh,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Oman,Jordan,0,3,FIFA World Cup qualification,False,Muscat,Oman,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Paraguay,Uruguay,2,0,FIFA World Cup qualification,False,Asunción,Paraguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,Qatar,Iran,1,0,FIFA World Cup qualification,False,Al Rayyan,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-05,United Arab Emirates,Uzbekistan,0,0,FIFA World Cup qualification,False,Abu Dhabi,United Arab Emirates,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Antigua and Barbuda,Cuba,0,1,FIFA World Cup qualification,False,Piggotts,Antigua and Barbuda,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Colombia,Peru,0,0,FIFA World Cup qualification,False,Barranquilla,Colombia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Curaçao,Saint Lucia,4,0,FIFA World Cup qualification,False,Willemstad,Curaçao,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Czech Republic,Montenegro,2,0,FIFA World Cup qualification,False,Plzeň,Czech Republic,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Estonia,Israel,1,3,FIFA World Cup qualification,False,Tallinn,Estonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Gibraltar,Croatia,0,7,FIFA World Cup qualification,True,Faro-Loulé,Portugal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Guatemala,Dominican Republic,4,2,FIFA World Cup qualification,False,Guatemala City,Guatemala,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Nicaragua,Guyana,1,0,FIFA World Cup qualification,False,Managua,Nicaragua,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,North Macedonia,Belgium,1,1,FIFA World Cup qualification,False,Skopje,North Macedonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Norway,Italy,3,0,FIFA World Cup qualification,False,Oslo,Norway,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Suriname,Puerto Rico,1,0,FIFA World Cup qualification,False,Paramaribo,Suriname,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,6,2,FIFA World Cup qualification,False,Port of Spain,Trinidad and Tobago,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-06,Venezuela,Bolivia,2,0,FIFA World Cup qualification,False,Maturín,Venezuela,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
