code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
600206,有研新材,半导体,9.997647285461426,46.76,35.88668224,9.144126892089844,2.52422544,093950,105620,5,4/2,1
002114,罗平锌电,工业金属,10.013350486755371,8.24,1.66560016,6.34934663772583,0.28634824,094003,094003,0,1/1,1
000960,锡业股份,小金属,9.99041748046875,45.91,47.74118144,6.391360759735107,1.73162465,094027,105954,23,1/1,1
000510,新金路,化学原料,10.0,24.31,6.34778976,4.4226202964782715,0.68212522,094033,094033,0,7/4,1
600531,豫光金铅,工业金属,10.029717445373535,14.81,13.8212592,7.808955192565918,0.73211709,094209,105633,3,1/1,1
600497,驰宏锌锗,工业金属,10.019454956054688,11.31,29.04136192,5.163311004638672,1.71345776,094300,104127,3,1/1,1
603012,创力集团,专用设备,10.053619384765625,8.21,1.22676796,2.3760650157928467,0.5582873,094407,094455,1,1/1,1
002421,达实智能,IT服务Ⅱ,9.921670913696289,4.21,23.910312,28.885652542114258,0.86753436,094424,103939,2,1/1,1
605580,恒盛能源,电力,9.987516403198242,26.43,4.22185744,5.791435718536377,0.63260205,094425,094846,2,1/1,1
002367,康力电梯,专用设备,9.926470756530762,5.98,2.07229866,4.452409267425537,0.17236752,094430,111842,2,1/1,1
600058,五矿发展,贸易Ⅱ,10.019454956054688,11.31,1.97078464,1.6703404188156128,0.30377529,094437,094437,0,1/1,1
600791,京能置业,房地产开,10.0,10.78,2.91682752,6.129782199859619,0.2147915,094545,094545,0,1/1,1
002546,新联电子,电网设备,10.0,7.37,1.45320046,2.532180070877075,0.92096257,094742,094742,0,1/1,1
603661,恒林股份,家居用品,10.006156921386719,35.73,2.70101104,5.550030708312988,0.435906,095036,101848,1,1/1,1
600400,红豆股份,服装家纺,10.037175178527832,2.96,4.76774912,7.2097883224487305,0.01171272,095052,144628,11,1/1,1
600367,红星发展,化学原料,10.007072448730469,62.22,18.61928896,9.527414321899414,1.36803114,095156,100020,1,1/1,1
000545,金浦钛业,化学原料,9.95850658416748,2.65,1.80427993,7.100556373596191,0.75864147,095245,095245,0,1/1,1
002657,中科金财,IT服务Ⅱ,9.989909172058105,21.8,6.6299872,9.252330780029297,0.5971456,095518,100206,3,1/1,1
000519,中兵红箭,地面兵装,9.980334281921387,22.37,40.74580448,13.283226013183594,0.54567141,100006,135124,1,1/1,1
600078,澄星股份,农化制品,10.015060424804688,14.61,9.70743328,10.248218536376953,0.61120935,100258,110431,2,1/1,1
600178,东安动力,汽车零部,10.033076286315918,9.98,2.65223622,5.83378791809082,0.17317296,100454,145509,1,1/1,1
603629,利通电子,消费电子,10.00113296508789,194.24,67.49878784,13.826736450195312,1.28470336,100556,142744,3,1/1,1
603906,龙蟠科技,电池,10.0,26.18,13.68148032,9.608597755432129,1.04555066,100641,101517,1,1/1,1
000012,南  玻Ａ,玻璃玻纤,10.0,4.73,4.16698144,4.673343181610107,0.56213784,100715,100715,0,4/2,1
600352,浙江龙盛,化学制品,10.03649616241455,12.06,12.89306976,3.407421588897705,0.23653193,100920,105814,4,1/1,1
603823,百合花,化学制品,9.997859001159668,51.38,7.57439872,3.6231937408447266,0.53007769,101215,101830,1,1/1,1
605377,华旺科技,造纸,9.947644233703613,8.4,1.03272058,2.2908427715301514,0.23537186,101402,111408,4,1/1,1
002963,豪尔赛,装修装饰,10.005130767822266,21.44,1.45260114,5.668810844421387,0.25728,101839,101839,0,1/1,1
002440,闰土股份,化学制品,10.010009765625,10.99,7.25612416,7.301257610321045,0.60129587,101927,101927,0,1/1,1
603607,京华激光,包装印刷,10.0,21.67,1.60574884,4.320140361785889,0.37942523,102139,102139,0,1/1,1
603588,高能环境,环境治理,9.993753433227539,17.61,19.62532144,7.47553014755249,0.47028772,102656,134705,8,1/1,1
601179,中国西电,电网设备,10.026211738586426,16.79,41.7655704,5.058114528656006,2.55892578,104229,104229,0,5/3,1
600234,科新发展,装修装饰,10.007251739501953,30.34,1.56161119,2.0203089714050293,0.2120411,104614,104614,0,1/1,1
002386,天原股份,化学原料,9.981851577758789,6.06,3.01821328,3.938898801803589,0.21754309,105233,105233,0,1/1,1
002601,龙佰集团,化学原料,10.012920379638672,17.03,17.7289848,5.328690528869629,0.16517907,111039,134939,11,1/1,1
002407,多氟多,化学制品,10.005157470703125,42.66,79.05671424,17.96035385131836,3.57610717,111851,111851,0,1/1,1
000776,广发证券,证券Ⅱ,9.980620384216309,22.7,43.19620352,3.3002066612243652,2.60659537,111903,111903,0,1/1,1
601958,金钼股份,小金属,10.0,30.47,64.01295872,6.726193428039551,0.66915959,112157,134518,10,7/4,1
600470,六国化工,农化制品,10.055866241455078,5.91,2.17533969,7.308706760406494,0.44826835,112304,112304,0,1/1,1
601233,桐昆股份,炼化及贸,10.00476360321045,23.09,12.53276784,2.3704004287719727,0.2235112,112532,133641,3,1/1,1
000783,长江证券,证券Ⅱ,9.974424362182617,8.6,18.47065856,4.003913402557373,0.71297809,112903,130930,2,1/1,1
600345,长江通信,通信设备,10.003087997436523,71.26,14.92929088,10.315088272094727,0.3915737,130043,130043,0,1/1,1
600869,远东股份,电网设备,10.01217269897461,36.15,49.93314048,6.362904071807861,0.57795137,130124,135124,14,1/1,1
001359,平安电工,塑料,10.0,145.42,5.42115328,8.332255363464355,0.17170466,130206,130206,0,6/3,1
603668,天马科技,饲料,9.97304630279541,12.24,1.95473718,3.2356913089752197,0.43284373,130235,130235,0,1/1,1
603533,掌阅科技,数字媒体,9.980806350708008,22.92,8.04541648,8.331151962280273,0.20866368,130332,134520,14,1/1,1
002830,名雕股份,装修装饰,10.01362419128418,16.15,1.91899266,13.200936317443848,0.30167828,130424,130424,0,1/1,1
600160,巨化股份,化学制品,9.995467185974121,48.53,58.10419968,4.651097297668457,1.18019573,130553,133703,3,1/1,1
000833,粤桂股份,综合Ⅱ,9.981768608093262,24.13,16.49863504,15.605240821838379,0.10513441,130624,143615,26,1/1,1
603083,剑桥科技,通信设备,9.998135566711426,235.99,81.4694144,13.016901016235352,1.22691672,130842,132339,6,1/1,1
603399,永杉锂业,能源金属,10.0,21.23,22.9155768,22.384321212768555,0.50397897,131020,133729,7,1/1,1
605020,永和股份,化学制品,10.008779525756836,37.59,22.46588912,12.421272277832031,0.10844,131033,143515,8,1/1,1
000823,超声电子,元件,10.0,23.76,27.04349984,19.73760414123535,0.47783023,131457,134636,5,5/3,1
601336,新华保险,保险Ⅱ,10.008687973022461,63.31,41.97356944,3.2927474975585938,0.23190453,131505,145629,24,1/1,1
000987,越秀资本,多元金融,10.026738166809082,8.23,7.29767792,1.8390259742736816,0.19610657,131545,134421,9,1/1,1
000060,中金岭南,工业金属,9.987516403198242,8.81,38.36278032,10.016993522644043,0.85682562,131636,134215,8,1/1,1
601066,中信建投,证券Ⅱ,10.0,27.39,23.07224816,1.338808536529541,1.95325129,132629,132629,0,1/1,1
600549,厦门钨业,小金属,9.998835563659668,94.5,100.49398016,6.97997522354126,2.45674296,134817,134817,0,5/3,1
600096,云天化,农化制品,10.01014518737793,32.53,29.5004928,5.164639472961426,0.33160008,134856,135208,3,1/1,1
002539,云图控股,农化制品,10.043667793273926,12.6,3.61188368,3.354257583618164,0.80064532,135824,135824,0,1/1,1
000612,焦作万方,工业金属,9.97280216217041,12.13,10.3782712,7.4129438400268555,0.19249097,135930,135930,0,1/1,1
002258,利尔化学,农化制品,9.969088554382324,14.23,6.56600208,5.912725448608398,0.18969443,140030,140030,0,1/1,1
601519,大智慧,软件开发,10.04672908782959,9.42,8.18160736,4.6090898513793945,0.21148842,140534,140607,1,1/1,1
000682,东方电子,电网设备,10.03110408782959,14.15,10.1862816,5.537310600280762,0.10498436,141818,144130,11,1/1,1
002975,博杰股份,自动化设,10.0,150.48,28.6610704,14.328581809997559,1.64620003,142103,142103,0,1/1,1
601020,华钰矿业,工业金属,9.987720489501953,26.87,18.38968928,8.683692932128906,0.13826227,142457,144818,6,4/2,1
002910,庄园牧场,饮料乳品,10.04291820526123,12.82,4.74583264,23.207042694091797,1.048641,142630,142630,0,4/2,1
603067,振华股份,化学原料,10.002771377563477,39.7,21.35001584,7.396892547607422,0.08856276,143016,145104,8,1/1,1
002885,京泉华,其他电子,9.997653007507324,46.87,22.67152048,20.95764923095703,0.04180804,143124,145636,5,4/2,1
600584,长电科技,半导体,9.996386528015137,91.33,209.17975552,13.256818771362305,7.19995579,143839,143839,0,1/1,1
603727,博迈科,油服工程,9.974746704101562,17.42,1.36424969,2.8808491230010986,0.2220179,143922,143922,0,1/1,1
605305,中际联合,工程机械,10.013606071472168,40.43,3.84515696,4.815276622772217,0.1406503,143940,143940,0,1/1,1
002409,雅克科技,半导体,10.002663612365723,165.18,55.20354048,10.903340339660645,1.03397394,144145,144145,0,1/1,1
603002,宏昌电子,电子化学,10.008481979370117,25.94,36.41653904,13.266769409179688,0.72638485,144157,144157,0,9/6,1
603950,长源东谷,汽车零部,10.0,72.38,13.27189584,6.102743148803711,0.56657109,145351,145351,0,1/1,1
002057,中钢天源,专业服务,10.016420364379883,13.4,8.83116544,9.243330001831055,0.2211804,145351,150000,2,1/1,1
601108,财通证券,证券Ⅱ,9.973404884338379,8.27,10.27599152,2.7882299423217773,0.50269707,145443,145443,0,1/1,1
