code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
002046,国机精工,通用设备,10.0,56.98,16.19474912,5.453529357910156,0.04945864,094427,145533,2,1/1,1
605162,新中港,电力,10.0,11.55,2.77215952,5.585997581481934,0.9501492,094638,094638,0,1/1,1
002875,安奈儿,服装家纺,9.984871864318848,21.81,1.19195519,3.058518886566162,0.81493065,094812,094812,0,1/1,1
001896,豫能控股,电力,10.027397155761719,20.08,31.9228448,10.775347709655762,2.8741773,094845,094915,1,1/1,1
603656,泰禾智能,专用设备,10.027247428894043,20.19,1.13385232,3.1476151943206787,0.79044738,095258,095258,0,1/1,1
601208,东材科技,塑料,10.009737014770508,56.49,79.07496192,14.051506042480469,0.15353982,095348,145015,10,1/1,1
605555,德昌股份,小家电,10.013531684875488,16.26,1.94310273,2.5170013904571533,0.36741096,100028,100028,0,1/1,1
002125,湘潭电化,电池,9.973579406738281,16.65,7.6717304,7.550967693328857,0.53827318,100357,100357,0,1/1,1
002132,恒星科技,通用设备,10.103093147277832,5.34,3.16767264,4.39372444152832,0.67403082,100912,100912,0,1/1,1
603319,美湖股份,汽车零部,9.992254257202148,42.6,23.694784,16.705738067626953,0.10774392,100926,145011,31,1/1,1
605580,恒盛能源,电力,9.996109962463379,28.28,6.09283888,7.951937198638916,0.58422407,101030,102503,1,1/1,1
600439,瑞贝卡,饰品,10.084033966064453,2.62,1.50109672,5.173434257507324,0.57310875,101151,101151,0,1/1,1
600679,上海凤凰,摩托车及,10.051281929016113,10.73,1.15329633,3.2078659534454346,0.58594373,101331,101331,0,1/1,1
002023,海特高新,航空装备,10.009182929992676,11.98,3.2115816,3.7478573322296143,0.67745414,101739,101739,0,1/1,1
000518,四环生物,生物制品,10.084033966064453,3.93,7.48153472,18.977027893066406,0.33472989,101936,104748,7,1/1,1
002167,东方锆业,小金属,10.007468223571777,14.73,11.27291344,10.383977890014648,0.86559372,104036,104036,0,1/1,1
600683,京投发展,房地产开,9.992961883544922,15.63,3.66637712,3.304499387741089,0.38023226,105128,105340,2,1/1,1
600078,澄星股份,农化制品,10.008410453796387,13.08,3.9401968,4.725385665893555,0.49125864,110300,110300,0,1/1,1
001278,一彬科技,汽车零部,9.994539260864258,20.14,0.97433622,5.95498514175415,0.27609926,130000,130000,0,1/1,1
605018,长华集团,汽车零部,10.02087688446045,15.81,3.47858656,4.809635639190674,0.18994134,130032,144314,2,1/1,1
000881,中广核技,化学制品,10.068026542663574,8.09,3.89820464,5.458993911743164,0.7984152,130048,134003,1,1/1,1
603065,宿迁联盛,化学制品,9.960680961608887,8.39,1.64213233,4.781825542449951,0.11423824,130149,134704,1,1/1,1
002735,王子新材,包装印刷,9.993202209472656,16.18,8.35712208,18.859806060791016,0.48066476,130551,131245,1,1/1,1
001212,中旗新材,装修建材,10.0,54.89,8.24199312,8.968382835388184,0.02508473,130606,145406,13,1/1,1
600791,京能置业,房地产开,10.034602165222168,15.9,2.84821072,4.114917278289795,0.6900123,130833,130833,0,1/1,1
600578,京能电力,电力,10.011778831481934,9.34,30.05373904,5.182920455932617,1.98748876,131554,131554,0,1/1,1
605303,园林股份,基础建设,9.996283531188965,29.6,2.78419584,6.026703357696533,0.1989712,131918,131918,0,1/1,1
600596,新安股份,农化制品,10.007638931274414,14.4,16.55347456,8.783495903015137,0.07384262,132305,144235,9,3/2,1
600516,方大炭素,冶钢原料,10.0401611328125,5.48,9.3348928,4.348886489868164,0.00495392,135408,145653,6,1/1,1
600505,西昌电力,电力,9.969325065612793,14.34,4.9009696,9.704919815063477,0.73795188,135605,135605,0,1/1,1
600396,华电辽能,电力,10.0,21.34,61.42576128,20.838760375976562,1.06103333,142143,142143,0,1/1,1
603109,神驰机电,通用设备,10.0,21.23,1.13380009,2.66868257522583,0.07087847,144929,145132,1,1/1,1
603886,元祖股份,休闲食品,10.02759838104248,11.96,1.85405702,6.621049404144287,0.17698408,145317,145317,0,1/1,1
