code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
002484,江海股份,元件,10.001141548156738,96.35,34.34209472,4.465705394744873,1.66843224,101809,101809,0,1/1,1
002951,金时科技,其他电源,9.982254028320312,24.79,6.84438144,7.326639652252197,0.71626862,102436,102436,0,9/5,1
002051,中工国际,专业工程,9.972553253173828,12.02,9.84724432,6.869938373565674,0.36992752,102815,102815,0,1/1,1
603090,宏盛股份,通用设备,10.001763343811035,62.36,3.10468864,5.180799961090088,0.76815048,103029,103029,0,1/1,1
002072,凯瑞德,贸易Ⅱ,10.03671932220459,8.99,3.00871392,9.402321815490723,0.26517758,103315,131451,1,1/1,1
002824,和胜股份,工业金属,10.020039558410645,27.45,6.23664128,10.334393501281738,1.09096154,103727,103727,0,1/1,1
002353,杰瑞股份,专用设备,9.997203826904297,157.34,38.059688,3.563347578048706,0.18530246,104127,144030,15,1/1,1
600237,铜峰电子,元件,9.990999221801758,12.22,17.67989856,24.067249298095703,0.12873256,104847,144111,18,1/1,1
600408,安泰集团,焦炭Ⅱ,10.158730506896973,3.47,5.0866664,15.198049545288086,0.5134975,105034,105034,0,1/1,1
002520,日发精机,通用设备,10.017574310302734,6.26,3.19313152,7.386824607849121,0.79627538,105700,105700,0,1/1,1
605358,立昂微,半导体,10.001721382141113,63.9,59.5494144,14.460799217224121,0.44283147,105939,142745,9,1/1,1
002733,雄韬股份,电池,10.0,32.67,7.32245808,6.289787769317627,1.66361357,110330,110330,0,1/1,1
603950,长源东谷,汽车零部,10.003140449523926,70.05,6.61381408,3.0449676513671875,0.91520325,110546,110546,0,1/1,1
000725,京东方Ａ,光学光电,10.017889022827148,6.15,199.50265856,9.14377212524414,12.01163394,110612,110612,0,1/1,1
601666,平煤股份,煤炭开采,10.023866653442383,9.22,9.81805104,4.429749011993408,0.45966568,110940,141213,1,1/1,1
603286,日盈电子,汽车零部,9.99631118774414,59.64,3.2837696,5.002370834350586,0.131208,111035,111035,0,1/1,1
002395,双象股份,塑料,10.0,15.4,2.07845601,5.241972923278809,0.94515236,111903,111903,0,1/1,1
002645,华宏科技,环保设备,9.993906021118164,36.1,25.18684224,12.963854789733887,0.56174127,112939,130803,1,1/1,1
003043,华亚智能,半导体,9.995116233825684,67.57,5.96757504,10.950807571411133,0.5570741,130500,132648,1,1/1,1
603903,中持股份,环境治理,10.0,12.32,1.63050684,5.341004371643066,0.55076806,130543,130543,0,1/1,1
605060,联德股份,通用设备,10.006293296813965,52.44,3.50341296,2.9034438133239746,0.8225214,130616,130616,0,1/1,1
603005,晶方科技,半导体,9.992597579956055,44.58,47.93903616,17.13336944580078,0.45109922,130801,142904,9,1/1,1
001309,德明利,半导体,10.000807762145996,680.85,126.89023744,11.880337715148926,2.07105718,131218,144918,6,1/1,1
603067,振华股份,化学原料,10.01430606842041,38.45,21.7564152,7.763321399688721,0.22502785,131907,143052,6,1/1,1
603989,艾华集团,元件,9.987154960632324,34.25,10.02617888,7.67547082901001,0.4438091,132300,132300,0,1/1,1
603210,泰鸿万立,汽车零部,9.977989196777344,14.99,1.58295207,4.6942362785339355,0.12304586,132655,132856,1,1/1,1
000733,振华科技,军工电子,9.99629020690918,59.31,43.8345088,13.874017715454102,0.34352352,133930,142706,4,1/1,1
002491,通鼎互联,通信设备,10.00409984588623,26.83,57.89024512,19.213930130004883,2.78101508,141154,141154,0,1/1,1
002570,贝因美,饮料乳品,10.0,5.72,8.33691856,14.038302421569824,0.38968644,142733,144118,3,1/1,1
002981,朝阳科技,消费电子,9.992401123046875,28.95,4.65348368,13.986128807067871,2.05001319,143330,143330,0,1/1,1
603435,嘉德利,电子化学,9.9948148727417,84.85,10.84694624,39.24995040893555,0.46028834,143834,143834,0,1/1,1
