code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
002631,德尔未来,家居用品,10.03671932220459,8.99,5.99488144,8.609000205993652,0.11033427,101757,131527,2,1/1,1
600171,上海贝岭,半导体,10.0,30.8,12.09720128,5.720361232757568,1.90883,102007,102007,0,1/1,1
603863,松炀资源,造纸,10.029498100280762,14.92,1.08669826,3.6507208347320557,0.19707828,102201,102201,0,1/1,1
603630,拉芳家化,化妆品,10.038609504699707,14.25,1.03463876,3.313546657562256,0.54521796,102354,102354,0,1/1,1
605369,拱东医疗,医疗器械,10.0,16.94,0.49702546,1.378363847732544,0.38895002,102956,102956,0,1/1,1
002047,宝鹰股份,装修装饰,9.90783405303955,4.77,2.22692511,3.179607391357422,0.37060038,103112,103403,1,1/1,1
002687,乔治白,服装家纺,10.023866653442383,4.61,1.20109854,6.45589017868042,0.24104763,103430,103430,0,1/1,1
603116,红蜻蜓,服装家纺,10.016420364379883,6.7,1.28359497,3.400153398513794,0.1162048,103743,111046,1,1/1,1
603335,迪生力,汽车零部,10.0,9.02,6.31970096,17.38154411315918,0.80926718,103815,103815,0,1/1,1
603007,顺景科技,汽车零部,10.032362937927246,6.8,5.95135072,13.019649505615234,0.27755621,104008,105432,2,1/1,1
002420,毅昌科技,家电零部,9.94575023651123,6.08,1.4190879,5.9419636726379395,0.23180608,104518,104518,0,1/1,1
002976,瑞玛精密,汽车零部,10.0,31.9,5.36940224,18.64731788635254,0.1797884,104715,104715,0,1/1,1
600405,动力源,其他电源,9.90099048614502,4.44,1.06279979,4.034694671630859,0.15387827,104830,104830,0,1/1,1
002014,永新股份,包装印刷,9.980806350708008,11.46,1.76738349,2.5989413261413574,0.02229669,111139,145633,6,1/1,1
603015,弘讯科技,自动化设,10.0,12.98,2.42593445,4.758191108703613,0.15350148,111250,111250,0,1/1,1
603669,灵康药业,化学制药,10.099010467529297,5.56,1.97415974,5.194406986236572,0.3066941,130221,130221,0,1/1,1
600793,宜宾纸业,造纸,10.015772819519043,13.95,1.31516243,5.485630512237549,0.4296042,130405,132420,1,1/1,1
002871,伟隆股份,通用设备,9.994874000549316,21.46,2.85843904,9.202310562133789,0.46385253,132057,132057,0,1/1,1
600708,光明地产,房地产开,10.033445358276367,3.29,1.46977099,2.0812430381774902,0.58347179,132444,132444,0,1/1,1
603318,水发燃气,燃气Ⅱ,9.97177791595459,11.69,13.24201328,25.809904098510742,0.17894794,133031,144858,1,1/1,1
600360,华微电子,半导体,9.991876602172852,13.54,18.54765408,14.8837890625,0.74939986,135048,135048,0,1/1,1
001279,强邦新材,包装印刷,10.01540756225586,28.56,0.74058934,6.6917500495910645,0.17520703,135518,135518,0,1/1,1
